,object_number,url,valid_link,image_link,seen
5332,PC 19710484,https://opencontext.org/subjects/e461fea1-2a4d-4e96-9bba-ad723c129120,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710484ahgjpg-24-19710484ahgjpg.jpg,True
5333,PC 19710485,https://opencontext.org/subjects/06b8333f-45d8-44d8-5c94-9302eb03f6a9,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710485ahgjpg-24-19710485ahgjpg.jpg,True
5334,PC 19710487,https://opencontext.org/subjects/644ae2e5-5a79-4c53-9f30-0472f331ac1d,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710487ahgjpg-24-19710487ahgjpg.jpg,True
5335,PC 19710488,https://opencontext.org/subjects/412c17fb-71fa-49c0-f1ca-eb367ace2a0c,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710488bwjpg.jpg,True
5336,PC 19710489,https://opencontext.org/subjects/f4036608-b74a-4005-074b-1ab2fb07107b,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710489ahgjpg-24-19710489ahgjpg.jpg,True
5337,PC 19710492,https://opencontext.org/subjects/634839cc-3fdd-40e2-84ff-1f0ba4a93c4c,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710492bwjpg-24-19710492bwjpg.jpg,True
5338,PC 19710493,https://opencontext.org/subjects/956b2223-c9e4-4660-178a-66fcd9c106af,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710493ahgjpg-24-19710493ahgjpg.jpg,True
5339,PC 19710494,https://opencontext.org/subjects/d5a1294f-154f-4162-e1ab-c2ae7797be0c,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710494ahgjpg-24-19710494ahgjpg.jpg,True
5340,PC 19710495,https://opencontext.org/subjects/20084bcb-5257-4153-ba07-ee3cc26ae098,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710495ahgjpg-24-19710495ahgjpg.jpg,True
5341,PC 19730081,https://opencontext.org/subjects/f7c14c82-dc2f-40e4-f7ec-0cd8119da133,True,https://storage.googleapis.com/opencontext-media/poggio-civitate/2023-media/thumbs/19730081-13-13-10.jpg,True
5342,PC 19790241,https://opencontext.org/subjects/ff8c9f46-8010-4419-c886-0ac9d90ed6eb ,True,,True
5343,PC 19790243,https://opencontext.org/subjects/2b9acb69-70b3-4658-6b2a-4d879497c351,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19790243ajpg-24-19790243ajpg.jpg,True
5344,PC 19800171,https://opencontext.org/subjects/a48d17f1-48cd-47c6-5b9e-55fd9acc4b59,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19800171ahgjpg-24-19800171ahgjpg.jpg,True
5345,PC 19800230,https://opencontext.org/subjects/ce89cd24-2349-463c-015d-e48c8eaf6b3b,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19800230ahgjpg-24-19800230ahgjpg.jpg,True
5346,PC 19800236,https://opencontext.org/subjects/395886ce-2702-45b8-e8b9-0f08ee618e67,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19800236ahgjpg-24-19800236ahgjpg.jpg,True
5347,PC 19800241,https://opencontext.org/subjects/548bfea5-ff55-4f96-7a66-827e20b887ce,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19800241ahgjpg-24-19800241ahgjpg.jpg,True
5348,PC 19700268,https://opencontext.org/subjects/8c524613-dead-47c8-867e-bc1007ab8a5d,True,,True
5349,PC 19700342,https://opencontext.org/subjects/6ebffe0d-4186-4714-62c2-c7203fccea1f,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700342ajpg.jpg,True
5350,PC 19710066,https://opencontext.org/subjects/450020ca-3982-4c19-6b95-05faee22d127,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710066ajpg.jpg,True
5351,PC 19710077 /                  PC 19710319,https://opencontext.org/subjects/c855fe64-b29c-4150-c2e9-ff68771c02c4 ; https://opencontext.org/subjects/1505e400-5ddf-4ed3-809f-543fa2eec140 ,True,,True
5352,PC 19710147,https://opencontext.org/subjects/c04cd574-c5a2-4347-dc5f-c523669899dd,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710147ajpg-24-19710147ajpg.jpg,True
5353,PC 19710193,https://opencontext.org/subjects/6afb8d93-f5c0-408e-5fd0-700248ecfa2c,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710193ajpg-24-19710193ajpg.jpg,True
5354,PC 19710291,https://opencontext.org/subjects/2517706d-f80a-451f-ae89-883dacfb527e,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710291ajpg.jpg,True
5355,,https://opencontext.org/subjects/1505e400-5ddf-4ed3-809f-543fa2eec140,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710319bjpg-24-19710319bjpg.jpg,True
5356,PC 19660296                  PC 19710584                  PC 19750587                   PC 19770250,"https://opencontext.org/subjects/8b31b450-b80f-4b8c-9c3d-68fc84b0cfa8, https://opencontext.org/subjects/1d884b72-645e-4a72-6789-b1227e99475e, https://opencontext.org/subjects/6619ee1d-2985-4b1f-874f-f06a36038c53, https://opencontext.org/subjects/bd317310-529c-4856-36d1-5cfb7c9e8e1e",True,,True
5357,PC 19700317,https://opencontext.org/subjects/c1988200-5454-43d4-fa99-a7dd3f4d3523,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700317ajpg.jpg,True
5358,PC 19700329,https://opencontext.org/subjects/d98b5dce-dfff-49fb-7795-f403ac6d7b1c,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19700329ajpg-24-19700329ajpg.jpg,True
5359,PC 19700330,https://opencontext.org/subjects/d26f2534-7ac4-4cbb-fce5-d05776d99e64,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700330ajpg.jpg,True
5360,PC 19700331,https://opencontext.org/subjects/74a2d88c-88dd-439f-74a9-6cf6494df00c,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19700331ajpg-24-19700331ajpg.jpg,True
5361,PC 19710081,https://opencontext.org/subjects/051b0f8d-17c7-4d96-9ed4-0052d8eb7aad,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710081ajpg.jpg,True
5362,PC 19710149,https://opencontext.org/subjects/1b3be403-ac4a-4000-14cf-68231f144dba,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710149ajpg-24-19710149ajpg.jpg,True
5363,PC 19710150,https://opencontext.org/subjects/a923500d-1294-4bde-d18e-7a8b87f6e021,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710150ajpg-24-19710150ajpg.jpg,True
5364,PC 19710372,https://opencontext.org/subjects/db8bb980-51f0-4190-4b8f-53161e268de1,True,https://storage.googleapis.com/opencontext-media/poggio-civitate/2023-media/thumbs/19710372-redo-9-3-34.jpg,True
5365,PC 19710378,https://opencontext.org/subjects/e35b8083-bdf5-49f3-72f0-45cc9db9d67d,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710378ajpg-24-19710378ajpg.jpg,True
5366,PC 19710945,https://opencontext.org/subjects/ad07715b-7612-432d-c8bc-ffe23355edd6,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710945ajpg-24-19710945ajpg.jpg,True
5367,PC 19770050,https://opencontext.org/subjects/38494274-1b7e-4ae7-a23f-a0dc0a501c0d,True,https://storage.googleapis.com/opencontext-media/poggio-civitate/2023-media/thumbs/19770050-back-redo-14-49-39.jpg,True
5368,PC 19770094,https://opencontext.org/subjects/c6aef3ef-e012-45eb-6b17-f63ccdc26133,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19770094ajpg.jpg,True
5369,PC 19770125,https://opencontext.org/subjects/818f29bf-fde0-4ae0-d9c8-063bae46c80e,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19770125ajpg.jpg,True
5370,PC 19700245,https://opencontext.org/subjects/8baf005d-6513-4022-aac6-7394eeda9a9c,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19700245ajpg-24-19700245ajpg.jpg,True
5371,PC 19700246,https://opencontext.org/subjects/6703aa61-05c9-40b8-2ad8-d1ba636e6cd9,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700246bjpg.jpg,True
5372,PC 19700247,https://opencontext.org/subjects/17e73b96-948e-445c-b2ca-c1639e13da8a,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700247ajpg.jpg,True
5373,PC 19700251,https://opencontext.org/subjects/b79713df-0412-4d97-3eb7-2f5b8f9d31ce,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700251-2009-001jpg.jpg,True
5374,PC 19700274,https://opencontext.org/subjects/9b5d97d2-4954-46b9-627b-9f2d9f1480b3,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19700274ajpg-24-19700274ajpg.jpg,True
5375,PC 19700282,https://opencontext.org/subjects/0708189b-9a09-4a60-674b-e068b28b54bd,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19700282ajpg-24-19700282ajpg.jpg,True
5376,PC 19700284,https://opencontext.org/subjects/0d963485-fcf0-4a31-fc68-ef59d80b00c2,True,https://storage.googleapis.com/opencontext-media/poggio-civitate/2023-media/thumbs/19700284-redo-14-58-3.jpg,True
5377,PC 19700289,https://opencontext.org/subjects/c7a88af9-4557-4e09-a13a-4feefa481248,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700289ajpg.jpg,True
5378,PC 19700302,https://opencontext.org/subjects/569128ff-e25f-4e6c-8d3e-1e17f7e61c2a,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19700302ajpg-24-19700302ajpg.jpg,True
5379,PC 19700304,https://opencontext.org/subjects/ba82ebd3-22a3-4bc7-beae-48cab1998b11,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19700304ajpg-24-19700304ajpg.jpg,True
5380,PC 19700312,https://opencontext.org/subjects/29082126-a7a7-4303-1249-2303f78afa04,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19700312ajpg-24-19700312ajpg.jpg,True
5381,PC 19700315,https://opencontext.org/subjects/180ef881-bfa2-4bea-e2d0-ff75fb2c5820,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700315ajpg.jpg,True
5382,PC 19700316,https://opencontext.org/subjects/7295d4e3-fff0-49a9-e6fc-6d7bb0b2e454,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710388ajpg-24-19710388ajpg.jpg,True
5383,PC 19710004,https://opencontext.org/subjects/6d3fe7ca-e77d-45ec-817a-7f81bc6d0fc9,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710004ajpg.jpg,True
5384,PC 19710013,https://opencontext.org/subjects/e96350b4-b1d9-4c22-78ce-ef8e00e1810e,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710013ajpg.jpg,True
5385,PC 19710016,https://opencontext.org/subjects/48469e81-feec-4339-3963-513417c5511a,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710016ajpg-24-19710016ajpg.jpg,True
5386,PC 19710029,https://opencontext.org/subjects/a91570a2-34e9-4743-c740-b19aac08dac5,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710029ajpg-24-19710029ajpg.jpg,True
5387,PC 19710057,https://opencontext.org/subjects/33887fe5-075e-49b6-6525-fa83effa0d14,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710057jpg.jpg,True
5388,PC 19710064,https://opencontext.org/subjects/7f6109d4-68a9-4528-6843-05e483573383,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710064ajpg-24-19710064ajpg.jpg,True
5389,PC 19710072,https://opencontext.org/subjects/8ee9dbe6-1dc2-4226-db93-21350a4a2d5d,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710072ajpg.jpg,True
5390,PC 19710076,https://opencontext.org/subjects/8a19fd55-2fbf-44f1-e5d9-9bc7c6b941fc,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710076ajpg-24-19710076ajpg.jpg,True
5391,PC 19710084,https://opencontext.org/subjects/868d89f9-678f-40f1-d063-8d4c63449881,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710084ajpg.jpg,True
5392,PC 19710224,https://opencontext.org/subjects/d462ffee-dae7-4aef-ebb9-4003bb9b1bc6,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710224ajpg.jpg,True
5393,PC 19710226,https://opencontext.org/subjects/f5582da6-ad6f-4140-2df2-3d836a2db629,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710226ajpg-24-19710226ajpg.jpg,True
5394,PC 19710238,https://opencontext.org/subjects/22bdb25e-badc-42cc-4b34-e76ef16c395f,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710238ajpg-24-19710238ajpg.jpg,True
5395,PC 19710333,https://opencontext.org/subjects/c42e8bd9-4327-4f4e-0e79-5ae37a71bed4,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710333ajpg-24-19710333ajpg.jpg,True
5396,PC 19710374,https://opencontext.org/subjects/1a6e4844-a970-4e31-5b52-39edcb866577,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710374ajpg.jpg,True
5397,PC 19710375,https://opencontext.org/subjects/42c06dfd-e541-4e2d-78e1-9e6381dc40e9,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710375ajpg.jpg,True
5398,PC 19710382,https://opencontext.org/subjects/a07ebfe1-a697-446f-74d0-545a77f6671d,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19710382ajpg.jpg,True
5399,PC 19710388,https://opencontext.org/subjects/7295d4e3-fff0-49a9-e6fc-6d7bb0b2e454,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710388ajpg-24-19710388ajpg.jpg,True
5400,PC 19710717,https://opencontext.org/subjects/35aa79a5-ddae-4e5f-7a53-3ca5b79666f7,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710717ajpg-24-19710717ajpg.jpg,True
5401,PC 19720003,https://opencontext.org/subjects/2c979c2a-bd90-4f45-97c9-a06b196c08a2,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19720003ajpg.jpg,True
5402,PC 19720010,https://opencontext.org/subjects/3983ddfb-4c22-48e2-1b0a-981d9f6f3bb8,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19720010ajpg.jpg,True
5403,PC 19720014,https://opencontext.org/subjects/d79ffc6c-da1b-4524-3ba4-96cb03f82042,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19720014ajpg-24-19720014ajpg.jpg,True
5404,PC 19720439,https://opencontext.org/subjects/9424d27a-0204-4c5e-5d04-cd4cca71a7ff,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19720439ajpg.jpg,True
5405,PC 19770064,https://opencontext.org/subjects/d4cc82f8-ce63-4d57-dd02-44152b6d31e4,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19770064ajpg.jpg,True
5406,PC 19770133,https://opencontext.org/subjects/73cd64e6-cd98-43ac-07ae-e78f94267056,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19770133jpg.jpg,True
5407,PC 19770138,https://opencontext.org/subjects/8a96a9a0-56a7-46fe-d0b2-0607068636ea,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19770138ajpg.jpg,True
5408,PC 19770146,https://opencontext.org/subjects/dd05633b-bed5-4388-9197-2dfba9fcd231,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19770146ajpg-24-19770146ajpg.jpg,True
5409,PC 19770165,https://opencontext.org/subjects/71678646-9e28-4a0a-efe4-e84df848800f,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19770165ajpg-24-19770165ajpg.jpg,True
5410,PC 19770187,https://opencontext.org/subjects/3bd116c4-4625-4f71-7374-76376189f3d3,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19770187ajpg-24-19770187ajpg.jpg,True
5411,PC 19770190,https://opencontext.org/subjects/e2e81eb7-381f-4c8d-430e-9385abcb01cd,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19770190ajpg.jpg,True
5412,PC 19770201,https://opencontext.org/subjects/c3033a5b-bd1e-4316-1478-2a7cc5dda23f,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19770201jpg-24-19770201jpg.jpg,True
5413,PC 19770212,https://opencontext.org/subjects/5315849d-2b93-4450-58ee-303045940303,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19770212ajpg-24-19770212ajpg.jpg,True
5414,PC 19770222,https://opencontext.org/subjects/6ddc84a8-593c-4ec5-5f19-2f3a4687111f,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19770222ajpg.jpg,True
5415,PC 19770240,https://opencontext.org/subjects/0ae54907-246c-4def-28bf-16bdc8a3b2c8,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19770240ajpg-24-19770240ajpg.jpg,True
5416,PC 19770242,https://opencontext.org/subjects/81c9f7f9-f4ea-455d-db97-a25739a699e0,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19770242ajpg-24-19770242ajpg.jpg,True
5417,PC 19770289,https://opencontext.org/subjects/8f15069b-c6a6-42fe-8d02-d4cada6e901c,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19770289bwjpg-24-19770289bwjpg.jpg,True
5418,PC 19770293,https://opencontext.org/subjects/00e8e59e-07e3-450e-8526-a9c1790b8c84,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19770293jpg-24-19770293jpg.jpg,True
5419,PC 19780006,https://opencontext.org/subjects/64fdf4f2-9c98-4ec0-c2a2-6f8603307c99,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19780006ajpg-24-19780006ajpg.jpg,True
5420,PC 19700303,https://opencontext.org/subjects/c3ef0b74-eafd-4562-13e8-3266055cbb72,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700303ajpg.jpg,True
5421,PC 19700333,https://opencontext.org/subjects/8e739e8a-8705-4e40-0544-95e818bd75d1,True,https://storage.googleapis.com/opencontext-media/internet-archive/ia-thumbnails/24-19700333ajpg.jpg,True
5422,PC 19710017,https://opencontext.org/subjects/d6b209d6-bbf2-4b1b-9457-dc43ac4e43d3,True,https://artiraq.org/static/opencontext/poggio-civitate/to-2017/thumbs/19710017BOTTOM.jpg,True
5423,PC 19710032,https://opencontext.org/subjects/0a3faad6-a8ce-48ab-06e4-bf9d183850ef,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710032ajpg-24-19710032ajpg.jpg,True
5424,PC 19710033,https://opencontext.org/subjects/b4366541-4625-42e6-b13c-15276583eb0e,True,https://storage.googleapis.com/opencontext-media/internet-archive/thumbs/opencontext-24-19710033ajpg-24-19710033ajpg.jpg,True
