,polygon_id,year,trench_area,trench_number,x,y,new_id,book,uri
2155,433,2015,T,75,101.9134783,-44.69565217,T75_2015_433,,
2156,434,2015,T,78,105.8213043,-40.78086957,T78_2015_434,,http://opencontext.org/subjects/991fd662-e8c0-4dfd-9b1f-d7233429ca3a
2157,434,2015,T,78,108.793913,-40.8226087,T78_2015_434,,http://opencontext.org/subjects/991fd662-e8c0-4dfd-9b1f-d7233429ca3a
2158,434,2015,T,78,108.8356522,-43.80043478,T78_2015_434,,http://opencontext.org/subjects/991fd662-e8c0-4dfd-9b1f-d7233429ca3a
2159,434,2015,T,78,105.8630435,-43.75869565,T78_2015_434,,http://opencontext.org/subjects/991fd662-e8c0-4dfd-9b1f-d7233429ca3a
2160,435,2015,T,71,85.92043478,-34.54695652,T71_2015_435,,http://opencontext.org/subjects/ea552ea2-e2aa-4db3-9372-2377958369c4
2161,435,2015,T,71,88.89304348,-34.58869565,T71_2015_435,,http://opencontext.org/subjects/ea552ea2-e2aa-4db3-9372-2377958369c4
2162,435,2015,T,71,88.93478261,-37.56652174,T71_2015_435,,http://opencontext.org/subjects/ea552ea2-e2aa-4db3-9372-2377958369c4
2163,435,2015,T,71,85.96217391,-37.52478261,T71_2015_435,,http://opencontext.org/subjects/ea552ea2-e2aa-4db3-9372-2377958369c4
2164,436,2015,T,79,102.8208696,-38.75391304,T79_2015_436,,http://opencontext.org/subjects/c8f7fff7-4681-4a40-a049-0f15e1a3602e
2165,436,2015,T,79,105.7934783,-38.79565217,T79_2015_436,,http://opencontext.org/subjects/c8f7fff7-4681-4a40-a049-0f15e1a3602e
2166,436,2015,T,79,105.8352174,-41.77347826,T79_2015_436,,http://opencontext.org/subjects/c8f7fff7-4681-4a40-a049-0f15e1a3602e
2167,436,2015,T,79,102.8626087,-41.73173913,T79_2015_436,,http://opencontext.org/subjects/c8f7fff7-4681-4a40-a049-0f15e1a3602e
2168,437,2015,T,70,87.94391304,-37.5526087,T70_2015_437,,http://opencontext.org/subjects/7d0c9b3e-1d2a-4c6a-978a-edfa6e40fd2b
2169,437,2015,T,70,90.91652174,-37.59434783,T70_2015_437,,http://opencontext.org/subjects/7d0c9b3e-1d2a-4c6a-978a-edfa6e40fd2b
2170,437,2015,T,70,90.95826087,-40.57217391,T70_2015_437,,http://opencontext.org/subjects/7d0c9b3e-1d2a-4c6a-978a-edfa6e40fd2b
2171,437,2015,T,70,87.98565217,-40.53043478,T70_2015_437,,http://opencontext.org/subjects/7d0c9b3e-1d2a-4c6a-978a-edfa6e40fd2b
2172,438,2015,T,70,90.91652174,-37.59434783,T70_2015_438,,
2173,438,2015,T,70,92.89826087,-37.62217391,T70_2015_438,,
2174,438,2015,T,70,92.9066087,-38.21773913,T70_2015_438,,
2175,438,2015,T,70,90.92486957,-38.18991304,T70_2015_438,,
2176,439,2015,T,58,90.92486957,-38.18991304,T58_2015_439,,http://opencontext.org/subjects/b8233443-f716-4cfe-9b52-fe46a81eb610
2177,439,2015,T,58,92.9066087,-38.21773913,T58_2015_439,,http://opencontext.org/subjects/b8233443-f716-4cfe-9b52-fe46a81eb610
2178,439,2015,T,58,92.89826087,-37.62217391,T58_2015_439,,http://opencontext.org/subjects/b8233443-f716-4cfe-9b52-fe46a81eb610
2179,439,2015,T,58,94.88,-37.65,T58_2015_439,,http://opencontext.org/subjects/b8233443-f716-4cfe-9b52-fe46a81eb610
2180,439,2015,T,58,94.91533913,-40.17122609,T58_2015_439,,http://opencontext.org/subjects/b8233443-f716-4cfe-9b52-fe46a81eb610
2181,439,2015,T,58,90.95186087,-40.11557391,T58_2015_439,,http://opencontext.org/subjects/b8233443-f716-4cfe-9b52-fe46a81eb610
2182,440,2015,T,58,90.95186087,-40.11557391,T58_2015_440,,
2183,440,2015,T,58,92.93262609,-40.07391739,T58_2015_440,,
2184,440,2015,T,58,92.94,-40.6,T58_2015_440,,
2185,440,2015,T,58,90.95826087,-40.57217391,T58_2015_440,,
2186,441,2015,T,71,85.92043478,-34.54695652,T71_2015_441,,
2187,441,2015,T,71,88.89304348,-34.58869565,T71_2015_441,,
2188,441,2015,T,71,88.93478261,-37.56652174,T71_2015_441,,
2189,441,2015,T,71,85.96217391,-37.52478261,T71_2015_441,,
2190,442,2015,T,78,105.7934783,-38.79565217,T78_2015_442,,
2191,442,2015,T,78,108.766087,-38.8373913,T78_2015_442,,
2192,442,2015,T,78,108.793913,-40.8226087,T78_2015_442,,
2193,442,2015,T,78,105.8213043,-40.78086957,T78_2015_442,,
2194,443,2015,T,74,96.88956522,-39.66304348,T74_2015_443,,
2195,443,2015,T,74,99.86217391,-39.70478261,T74_2015_443,,
2196,443,2015,T,74,99.87608696,-40.6973913,T74_2015_443,,
2197,443,2015,T,74,96.90347826,-40.65565217,T74_2015_443,,
2198,444,2015,T,74,96.90347826,-40.65565217,T74_2015_444,,
2199,444,2015,T,74,98.88521739,-40.68347826,T74_2015_444,,
2200,444,2015,T,74,98.92695652,-43.66130435,T74_2015_444,,
2201,444,2015,T,74,96.94521739,-43.63347826,T74_2015_444,,
2202,445,2015,T,66,109.8265217,-43.81434783,T66_2015_445,,
2203,445,2015,T,66,110.8173913,-43.82826087,T66_2015_445,,
2204,445,2015,T,66,110.8730435,-47.79869565,T66_2015_445,,
2205,445,2015,T,66,109.8821739,-47.78478261,T66_2015_445,,
2206,446,2015,T,76,103.8952174,-44.72347826,T76_2015_446,,http://opencontext.org/subjects/7a32b56f-a7e0-4f0b-87cb-2126ccdee127
2207,446,2015,T,76,105.8769565,-44.75130435,T76_2015_446,,http://opencontext.org/subjects/7a32b56f-a7e0-4f0b-87cb-2126ccdee127
2208,446,2015,T,76,105.9326087,-48.72173913,T76_2015_446,,http://opencontext.org/subjects/7a32b56f-a7e0-4f0b-87cb-2126ccdee127
2209,446,2015,T,76,103.9508696,-48.69391304,T76_2015_446,,http://opencontext.org/subjects/7a32b56f-a7e0-4f0b-87cb-2126ccdee127
2210,447,2015,T,72,85.8926087,-32.56173913,T72_2015_447,,http://opencontext.org/subjects/910004b2-e13c-4084-9f66-04960123d1fe
2211,447,2015,T,72,88.86521739,-32.60347826,T72_2015_447,,http://opencontext.org/subjects/910004b2-e13c-4084-9f66-04960123d1fe
2212,447,2015,T,72,88.89304348,-34.58869565,T72_2015_447,,http://opencontext.org/subjects/910004b2-e13c-4084-9f66-04960123d1fe
2213,447,2015,T,72,85.92043478,-34.54695652,T72_2015_447,,http://opencontext.org/subjects/910004b2-e13c-4084-9f66-04960123d1fe
2214,448,2015,T,77,99.83434783,-37.71956522,T77_2015_448,,http://opencontext.org/subjects/45760b29-e1ac-4a1e-9c11-71d071edea48
2215,448,2015,T,77,102.8069565,-37.76130435,T77_2015_448,,http://opencontext.org/subjects/45760b29-e1ac-4a1e-9c11-71d071edea48
2216,448,2015,T,77,102.8486957,-40.73913043,T77_2015_448,,http://opencontext.org/subjects/45760b29-e1ac-4a1e-9c11-71d071edea48
2217,448,2015,T,77,99.87608696,-40.6973913,T77_2015_448,,http://opencontext.org/subjects/45760b29-e1ac-4a1e-9c11-71d071edea48
2218,449,2015,T,77,99.87608696,-40.6973913,T77_2015_449,,
2219,449,2015,T,77,102.8486957,-40.73913043,T77_2015_449,,
2220,449,2015,T,77,102.8765217,-42.72434783,T77_2015_449,,
2221,449,2015,T,77,99.90391304,-42.6826087,T77_2015_449,,
2222,450,2015,T,81,108.793913,-40.8226087,T81_2015_450,,http://opencontext.org/subjects/672bd5a3-ea71-4555-aa78-a7ce17bf51f8
2223,450,2015,T,81,111.7665217,-40.86434783,T81_2015_450,,http://opencontext.org/subjects/672bd5a3-ea71-4555-aa78-a7ce17bf51f8
2224,450,2015,T,81,111.8082609,-43.84217391,T81_2015_450,,http://opencontext.org/subjects/672bd5a3-ea71-4555-aa78-a7ce17bf51f8
2225,450,2015,T,81,108.8356522,-43.80043478,T81_2015_450,,http://opencontext.org/subjects/672bd5a3-ea71-4555-aa78-a7ce17bf51f8
2226,451,2015,T,81,108.8356522,-43.80043478,T81_2015_451,,
2227,451,2015,T,81,109.7076174,-43.81267826,T81_2015_451,,
2228,451,2015,T,81,109.5422304,-44.02868696,T81_2015_451,,
2229,451,2015,T,81,108.8381565,-43.97910435,T81_2015_451,,
2230,452,2015,T,57,88.93478261,-37.56652174,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2231,452,2015,T,57,88.89304348,-34.58869565,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2232,452,2015,T,57,92.85652174,-34.64434783,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2233,452,2015,T,57,92.85234783,-34.34656522,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2234,452,2015,T,57,96.81304348,-34.20369565,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2235,452,2015,T,57,96.86173913,-37.67782609,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2236,452,2015,T,57,94.88,-37.65,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2237,452,2015,T,57,94.88695652,-38.14630435,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2238,452,2015,T,57,93.89608696,-38.1323913,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2239,452,2015,T,57,93.86826087,-36.14717391,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2240,452,2015,T,57,92.8773913,-36.13326087,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2241,452,2015,T,57,92.89826087,-37.62217391,T57_2015_452,,http://opencontext.org/subjects/c766cfd8-e1b4-4a66-b6b2-08b2030bdcb8
2242,453,2015,T,57,92.8773913,-36.13326087,T57_2015_453,,
2243,453,2015,T,57,93.86826087,-36.14717391,T57_2015_453,,
2244,453,2015,T,57,93.89608696,-38.1323913,T57_2015_453,,
2245,453,2015,T,57,92.90521739,-38.11847826,T57_2015_453,,
2246,454,2016,T,66,105.0,-43.0,T66_2016_454,,http://opencontext.org/subjects/70a10d8f-5bec-46ab-aa02-6453e66e167e
2247,454,2016,T,66,107.0,-43.0,T66_2016_454,,http://opencontext.org/subjects/70a10d8f-5bec-46ab-aa02-6453e66e167e
2248,454,2016,T,66,107.0,-43.5,T66_2016_454,,http://opencontext.org/subjects/70a10d8f-5bec-46ab-aa02-6453e66e167e
2249,454,2016,T,66,109.0,-43.5,T66_2016_454,,http://opencontext.org/subjects/70a10d8f-5bec-46ab-aa02-6453e66e167e
2250,454,2016,T,66,109.0,-46.0,T66_2016_454,,http://opencontext.org/subjects/70a10d8f-5bec-46ab-aa02-6453e66e167e
2251,454,2016,T,66,107.0,-46.0,T66_2016_454,,http://opencontext.org/subjects/70a10d8f-5bec-46ab-aa02-6453e66e167e
2252,454,2016,T,66,107.0,-45.0,T66_2016_454,,http://opencontext.org/subjects/70a10d8f-5bec-46ab-aa02-6453e66e167e
2253,454,2016,T,66,105.0,-45.0,T66_2016_454,,http://opencontext.org/subjects/70a10d8f-5bec-46ab-aa02-6453e66e167e
2254,455,2016,T,82,74.0,-38.0,T82_2016_455,,http://opencontext.org/subjects/2d29ce46-1637-4f2e-9841-264d6eb14f9e
2255,455,2016,T,82,79.0,-38.0,T82_2016_455,,http://opencontext.org/subjects/2d29ce46-1637-4f2e-9841-264d6eb14f9e
2256,455,2016,T,82,79.0,-42.0,T82_2016_455,,http://opencontext.org/subjects/2d29ce46-1637-4f2e-9841-264d6eb14f9e
2257,455,2016,T,82,74.0,-42.0,T82_2016_455,,http://opencontext.org/subjects/2d29ce46-1637-4f2e-9841-264d6eb14f9e
2258,456,2016,T,83,80.0,-43.0,T83_2016_456,,http://opencontext.org/subjects/511415d9-622c-4958-9445-44d509dacd04
2259,456,2016,T,83,84.0,-43.0,T83_2016_456,,http://opencontext.org/subjects/511415d9-622c-4958-9445-44d509dacd04
2260,456,2016,T,83,84.0,-47.0,T83_2016_456,,http://opencontext.org/subjects/511415d9-622c-4958-9445-44d509dacd04
2261,456,2016,T,83,85.0,-47.0,T83_2016_456,,http://opencontext.org/subjects/511415d9-622c-4958-9445-44d509dacd04
2262,456,2016,T,83,85.0,-50.0,T83_2016_456,,http://opencontext.org/subjects/511415d9-622c-4958-9445-44d509dacd04
2263,456,2016,T,83,83.0,-50.0,T83_2016_456,,http://opencontext.org/subjects/511415d9-622c-4958-9445-44d509dacd04
2264,456,2016,T,83,83.0,-49.0,T83_2016_456,,http://opencontext.org/subjects/511415d9-622c-4958-9445-44d509dacd04
2265,456,2016,T,83,80.0,-49.0,T83_2016_456,,http://opencontext.org/subjects/511415d9-622c-4958-9445-44d509dacd04
2266,457,2016,T,84,33.0,-35.0,T84_2016_457,,http://opencontext.org/subjects/6ec338a9-36a4-4643-9d16-e01fc33c585f
2267,457,2016,T,84,35.0,-35.0,T84_2016_457,,http://opencontext.org/subjects/6ec338a9-36a4-4643-9d16-e01fc33c585f
2268,457,2016,T,84,35.0,-37.0,T84_2016_457,,http://opencontext.org/subjects/6ec338a9-36a4-4643-9d16-e01fc33c585f
2269,457,2016,T,84,33.0,-37.0,T84_2016_457,,http://opencontext.org/subjects/6ec338a9-36a4-4643-9d16-e01fc33c585f
2270,458,2016,T,85,91.0,-16.0,T85_2016_458,,http://opencontext.org/subjects/f2661425-9eb5-45a2-ae01-d7bc63683db6
2271,458,2016,T,85,93.0,-16.0,T85_2016_458,,http://opencontext.org/subjects/f2661425-9eb5-45a2-ae01-d7bc63683db6
2272,458,2016,T,85,93.0,-19.0,T85_2016_458,,http://opencontext.org/subjects/f2661425-9eb5-45a2-ae01-d7bc63683db6
2273,458,2016,T,85,91.0,-19.0,T85_2016_458,,http://opencontext.org/subjects/f2661425-9eb5-45a2-ae01-d7bc63683db6
2274,459,2016,T,86,91.0,-37.0,T86_2016_459,,http://opencontext.org/subjects/1341c275-af80-4e8c-a9f4-1682efe5f022
2275,459,2016,T,86,95.0,-37.0,T86_2016_459,,http://opencontext.org/subjects/1341c275-af80-4e8c-a9f4-1682efe5f022
2276,459,2016,T,86,95.0,-41.0,T86_2016_459,,http://opencontext.org/subjects/1341c275-af80-4e8c-a9f4-1682efe5f022
2277,459,2016,T,86,91.0,-41.0,T86_2016_459,,http://opencontext.org/subjects/1341c275-af80-4e8c-a9f4-1682efe5f022
2278,460,2016,T,87,70.0,-45.0,T87_2016_460,,http://opencontext.org/subjects/f7b150a8-7650-4d2b-a9b3-91168537a75d
2279,460,2016,T,87,73.0,-45.0,T87_2016_460,,http://opencontext.org/subjects/f7b150a8-7650-4d2b-a9b3-91168537a75d
2280,460,2016,T,87,73.0,-47.0,T87_2016_460,,http://opencontext.org/subjects/f7b150a8-7650-4d2b-a9b3-91168537a75d
2281,460,2016,T,87,75.0,-47.0,T87_2016_460,,http://opencontext.org/subjects/f7b150a8-7650-4d2b-a9b3-91168537a75d
2282,460,2016,T,87,75.0,-49.0,T87_2016_460,,http://opencontext.org/subjects/f7b150a8-7650-4d2b-a9b3-91168537a75d
2283,460,2016,T,87,70.0,-49.0,T87_2016_460,,http://opencontext.org/subjects/f7b150a8-7650-4d2b-a9b3-91168537a75d
2284,461,2016,T,88,102.0,-40.0,T88_2016_461,,http://opencontext.org/subjects/1b6f73ed-6173-4f3f-938e-a5e5b3402fd4
2285,461,2016,T,88,107.0,-40.0,T88_2016_461,,http://opencontext.org/subjects/1b6f73ed-6173-4f3f-938e-a5e5b3402fd4
2286,461,2016,T,88,107.0,-43.0,T88_2016_461,,http://opencontext.org/subjects/1b6f73ed-6173-4f3f-938e-a5e5b3402fd4
2287,461,2016,T,88,102.0,-43.0,T88_2016_461,,http://opencontext.org/subjects/1b6f73ed-6173-4f3f-938e-a5e5b3402fd4
2288,462,2016,CB,61,54.0,-72.0,CB61_2016_462,,http://opencontext.org/subjects/ed8d8636-fd23-408a-86dc-b72ac2da068a
2289,462,2016,CB,61,57.0,-72.0,CB61_2016_462,,http://opencontext.org/subjects/ed8d8636-fd23-408a-86dc-b72ac2da068a
2290,462,2016,CB,61,57.0,-74.0,CB61_2016_462,,http://opencontext.org/subjects/ed8d8636-fd23-408a-86dc-b72ac2da068a
2291,462,2016,CB,61,54.0,-74.0,CB61_2016_462,,http://opencontext.org/subjects/ed8d8636-fd23-408a-86dc-b72ac2da068a
2292,463,2016,CB,62,54.0,-69.0,CB62_2016_463,,http://opencontext.org/subjects/4b503ad5-d1fd-486b-89d0-2b5c0d37e5ff
2293,463,2016,CB,62,57.0,-69.0,CB62_2016_463,,http://opencontext.org/subjects/4b503ad5-d1fd-486b-89d0-2b5c0d37e5ff
2294,463,2016,CB,62,57.0,-71.0,CB62_2016_463,,http://opencontext.org/subjects/4b503ad5-d1fd-486b-89d0-2b5c0d37e5ff
2295,463,2016,CB,62,54.0,-71.0,CB62_2016_463,,http://opencontext.org/subjects/4b503ad5-d1fd-486b-89d0-2b5c0d37e5ff
2296,464,2016,TSF,4,136.0,-30.0,TSF4_2016_464,,
2297,464,2016,TSF,4,140.0,-30.0,TSF4_2016_464,,
2298,464,2016,TSF,4,140.0,-37.0,TSF4_2016_464,,
2299,464,2016,TSF,4,136.0,-37.0,TSF4_2016_464,,
2300,465,2017,CA,85,43.0,-29.0,CA85_2017_465,,http://opencontext.org/subjects/8605e112-6af4-4b29-a50e-4ce4bb45801b
2301,465,2017,CA,85,47.0,-29.0,CA85_2017_465,,http://opencontext.org/subjects/8605e112-6af4-4b29-a50e-4ce4bb45801b
2302,465,2017,CA,85,47.0,-33.0,CA85_2017_465,,http://opencontext.org/subjects/8605e112-6af4-4b29-a50e-4ce4bb45801b
2303,465,2017,CA,85,43.0,-33.0,CA85_2017_465,,http://opencontext.org/subjects/8605e112-6af4-4b29-a50e-4ce4bb45801b
2304,466,2017,CA,86,47.0,-27.0,CA86_2017_466,,http://opencontext.org/subjects/2d73d4bc-bc05-4242-9896-b8cf3ca96346
2305,466,2017,CA,86,51.0,-27.0,CA86_2017_466,,http://opencontext.org/subjects/2d73d4bc-bc05-4242-9896-b8cf3ca96346
2306,466,2017,CA,86,51.0,-29.0,CA86_2017_466,,http://opencontext.org/subjects/2d73d4bc-bc05-4242-9896-b8cf3ca96346
2307,466,2017,CA,86,47.0,-29.0,CA86_2017_466,,http://opencontext.org/subjects/2d73d4bc-bc05-4242-9896-b8cf3ca96346
2308,467,2017,CA,87,28.0,-25.0,CA87_2017_467,,http://opencontext.org/subjects/3f7dc67b-9640-4e09-8c63-42640b4b23c2
2309,467,2017,CA,87,30.0,-25.0,CA87_2017_467,,http://opencontext.org/subjects/3f7dc67b-9640-4e09-8c63-42640b4b23c2
2310,467,2017,CA,87,30.0,-27.0,CA87_2017_467,,http://opencontext.org/subjects/3f7dc67b-9640-4e09-8c63-42640b4b23c2
2311,467,2017,CA,87,32.0,-27.0,CA87_2017_467,,http://opencontext.org/subjects/3f7dc67b-9640-4e09-8c63-42640b4b23c2
2312,467,2017,CA,87,32.0,-30.0,CA87_2017_467,,http://opencontext.org/subjects/3f7dc67b-9640-4e09-8c63-42640b4b23c2
2313,467,2017,CA,87,28.0,-30.0,CA87_2017_467,,http://opencontext.org/subjects/3f7dc67b-9640-4e09-8c63-42640b4b23c2
2314,468,2017,CA,88,81.0,14.0,CA88_2017_468,,http://opencontext.org/subjects/e6b4620a-c575-411a-b136-b4110755ac6d
2315,468,2017,CA,88,87.0,14.0,CA88_2017_468,,http://opencontext.org/subjects/e6b4620a-c575-411a-b136-b4110755ac6d
2316,468,2017,CA,88,87.0,10.0,CA88_2017_468,,http://opencontext.org/subjects/e6b4620a-c575-411a-b136-b4110755ac6d
2317,468,2017,CA,88,81.0,10.0,CA88_2017_468,,http://opencontext.org/subjects/e6b4620a-c575-411a-b136-b4110755ac6d
2318,469,2017,CA,89,25.0,-23.0,CA89_2017_469,,http://opencontext.org/subjects/3689eb5d-e9a2-49e4-9be5-c9676080ec2b
2319,469,2017,CA,89,28.0,-23.0,CA89_2017_469,,http://opencontext.org/subjects/3689eb5d-e9a2-49e4-9be5-c9676080ec2b
2320,469,2017,CA,89,28.0,-27.0,CA89_2017_469,,http://opencontext.org/subjects/3689eb5d-e9a2-49e4-9be5-c9676080ec2b
2321,469,2017,CA,89,25.0,-27.0,CA89_2017_469,,http://opencontext.org/subjects/3689eb5d-e9a2-49e4-9be5-c9676080ec2b
2322,470,2017,CB,63,-80.0,0.0,CB63_2017_470,,http://opencontext.org/subjects/221f94cc-1031-400e-a583-2e9b2bb18104
2323,470,2017,CB,63,-75.0,0.0,CB63_2017_470,,http://opencontext.org/subjects/221f94cc-1031-400e-a583-2e9b2bb18104
2324,470,2017,CB,63,-75.0,-5.0,CB63_2017_470,,http://opencontext.org/subjects/221f94cc-1031-400e-a583-2e9b2bb18104
2325,470,2017,CB,63,-80.0,-5.0,CB63_2017_470,,http://opencontext.org/subjects/221f94cc-1031-400e-a583-2e9b2bb18104
2326,471,2017,T,89,102.0,-60.0,T89_2017_471,,http://opencontext.org/subjects/85b795fd-d5ef-406e-bce7-0a695b656fd6
2327,471,2017,T,89,107.0,-60.0,T89_2017_471,,http://opencontext.org/subjects/85b795fd-d5ef-406e-bce7-0a695b656fd6
2328,471,2017,T,89,107.0,-62.0,T89_2017_471,,http://opencontext.org/subjects/85b795fd-d5ef-406e-bce7-0a695b656fd6
2329,471,2017,T,89,102.0,-62.0,T89_2017_471,,http://opencontext.org/subjects/85b795fd-d5ef-406e-bce7-0a695b656fd6
2330,472,2017,T,90,103.0,-41.0,T90_2017_472,,http://opencontext.org/subjects/6f59d5c0-fa4f-4adc-a98b-6dca8ccb8d8e
2331,472,2017,T,90,110.0,-41.0,T90_2017_472,,http://opencontext.org/subjects/6f59d5c0-fa4f-4adc-a98b-6dca8ccb8d8e
2332,472,2017,T,90,110.0,-47.0,T90_2017_472,,http://opencontext.org/subjects/6f59d5c0-fa4f-4adc-a98b-6dca8ccb8d8e
2333,472,2017,T,90,103.0,-47.0,T90_2017_472,,http://opencontext.org/subjects/6f59d5c0-fa4f-4adc-a98b-6dca8ccb8d8e
2334,473,2018,T,90,103.0,-41.0,T90_2018_473,,http://opencontext.org/subjects/274f4504-7f3e-491a-a1c7-48408a3a0965
2335,473,2018,T,90,110.0,-41.0,T90_2018_473,,http://opencontext.org/subjects/274f4504-7f3e-491a-a1c7-48408a3a0965
2336,473,2018,T,90,110.0,-47.0,T90_2018_473,,http://opencontext.org/subjects/274f4504-7f3e-491a-a1c7-48408a3a0965
2337,473,2018,T,90,103.0,-47.0,T90_2018_473,,http://opencontext.org/subjects/274f4504-7f3e-491a-a1c7-48408a3a0965
2338,474,2018,T,91,171.0,-46.0,T91_2018_474,,http://opencontext.org/subjects/432c8c53-db7f-4564-a116-0851b9456acc
2339,474,2018,T,91,174.0,-46.0,T91_2018_474,,http://opencontext.org/subjects/432c8c53-db7f-4564-a116-0851b9456acc
2340,474,2018,T,91,174.0,-49.0,T91_2018_474,,http://opencontext.org/subjects/432c8c53-db7f-4564-a116-0851b9456acc
2341,474,2018,T,91,170.0,-49.0,T91_2018_474,,http://opencontext.org/subjects/432c8c53-db7f-4564-a116-0851b9456acc
2342,475,2018,T,92,168.0,-46.0,T92_2018_475,,http://opencontext.org/subjects/31085519-3ac4-4b71-8f76-335a904d807b
2343,475,2018,T,92,171.0,-46.0,T92_2018_475,,http://opencontext.org/subjects/31085519-3ac4-4b71-8f76-335a904d807b
2344,475,2018,T,92,171.0,-49.0,T92_2018_475,,http://opencontext.org/subjects/31085519-3ac4-4b71-8f76-335a904d807b
2345,475,2018,T,92,168.0,-49.0,T92_2018_475,,http://opencontext.org/subjects/31085519-3ac4-4b71-8f76-335a904d807b
2346,476,2018,T,93,170.0,-49.0,T93_2018_476,,http://opencontext.org/subjects/d1d16a34-8941-40e5-a76e-b211a6eda05b
2347,476,2018,T,93,174.0,-49.0,T93_2018_476,,http://opencontext.org/subjects/d1d16a34-8941-40e5-a76e-b211a6eda05b
2348,476,2018,T,93,174.0,-52.0,T93_2018_476,,http://opencontext.org/subjects/d1d16a34-8941-40e5-a76e-b211a6eda05b
2349,476,2018,T,93,170.0,-52.0,T93_2018_476,,http://opencontext.org/subjects/d1d16a34-8941-40e5-a76e-b211a6eda05b
2350,477,2019,T,96,142.0,-92.0,T96_2019_477,,http://opencontext.org/subjects/b62df9fc-c722-46c2-9122-0f2cdb9ab26b
2351,477,2019,T,96,142.0,-96.0,T96_2019_477,,http://opencontext.org/subjects/b62df9fc-c722-46c2-9122-0f2cdb9ab26b
2352,477,2019,T,96,138.0,-96.0,T96_2019_477,,http://opencontext.org/subjects/b62df9fc-c722-46c2-9122-0f2cdb9ab26b
2353,477,2019,T,96,138.0,-92.0,T96_2019_477,,http://opencontext.org/subjects/b62df9fc-c722-46c2-9122-0f2cdb9ab26b
2354,478,2019,T,26,175.81,-64.5,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2355,478,2019,T,26,175.81,-66.5,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2356,478,2019,T,26,177.81,-66.5,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2357,478,2019,T,26,177.81,-67.92,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2358,478,2019,T,26,175.81,-67.92,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2359,478,2019,T,26,175.81,-69.5,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2360,478,2019,T,26,173.31,-69.5,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2361,478,2019,T,26,173.31,-66.5,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2362,478,2019,T,26,174.31,-66.5,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2363,478,2019,T,26,174.31,-64.5,T26_2019_478,,http://opencontext.org/subjects/70ff4288-064d-4076-9b0c-ff50f55e14cc
2364,479,2019,T,98,148.0,-89.0,T98_2019_479,,http://opencontext.org/subjects/19b400ef-0de9-473f-b3cd-6662c5d61b96
2365,479,2019,T,98,148.0,-94.0,T98_2019_479,,http://opencontext.org/subjects/19b400ef-0de9-473f-b3cd-6662c5d61b96
2366,479,2019,T,98,146.0,-94.0,T98_2019_479,,http://opencontext.org/subjects/19b400ef-0de9-473f-b3cd-6662c5d61b96
2367,479,2019,T,98,146.0,-89.0,T98_2019_479,,http://opencontext.org/subjects/19b400ef-0de9-473f-b3cd-6662c5d61b96
2368,480,2019,T,22,173.0,-52.0,T22_2019_480,,http://opencontext.org/subjects/8e60acef-fa59-4fda-92de-988ccd06e44f
2369,480,2019,T,22,173.0,-60.0,T22_2019_480,,http://opencontext.org/subjects/8e60acef-fa59-4fda-92de-988ccd06e44f
2370,480,2019,T,22,170.0,-60.0,T22_2019_480,,http://opencontext.org/subjects/8e60acef-fa59-4fda-92de-988ccd06e44f
2371,480,2019,T,22,170.0,-52.0,T22_2019_480,,http://opencontext.org/subjects/8e60acef-fa59-4fda-92de-988ccd06e44f
