polygon_id,year,trench_area,trench_number,x,y,new_id,book,uri
498,2023,CA,95,44,-16,CA95_2023_498,,
498,2023,CA,95,47,-16,CA95_2023_498,,
498,2023,CA,95,47,-20,CA95_2023_498,,
498,2023,CA,95,44,-20,CA95_2023_498,,
499,2023,T,102,190,-53,T102_2023_499,,
499,2023,T,102,191,-53,T102_2023_499,,
499,2023,T,102,191,-56,T102_2023_499,,
499,2023,T,102,190,-56,T102_2023_499,,
500,2023,T,101,169,-41.12,T101_2023_500,,
500,2023,T,101,171,-41.9,T101_2023_500,,
500,2023,T,101,171,-44,T101_2023_500,,
500,2023,T,101,169,-44,T101_2023_500,,
501,2023,T,90,103,-38,T90_2023_501,,
501,2023,T,90,110,-38,T90_2023_501,,
501,2023,T,90,110,-48,T90_2023_501,,
501,2023,T,90,103,-48,T90_2023_501,,
502,2023,T,26,174,-64,T26_2023_502,,
502,2023,T,26,177,-64,T26_2023_502,,
502,2023,T,26,177,-66,T26_2023_502,,
502,2023,T,26,179,-66,T26_2023_502,,
502,2023,T,26,179,-68,T26_2023_502,,
502,2023,T,26,177,-68,T26_2023_502,,
502,2023,T,26,177,-73,T26_2023_502,,
502,2023,T,26,174,-73,T26_2023_502,,
502,2023,T,26,174,-71,T26_2023_502,,
502,2023,T,26,172.5,-71,T26_2023_502,,
502,2023,T,26,172.5,-68,T26_2023_502,,
502,2023,T,26,174,-68,T26_2023_502,,
503,2024,T,108,216,-33,T108_2024_503,,
503,2024,T,108,221,-33,T108_2024_503,,
503,2024,T,108,221,-37,T108_2024_503,,
503,2024,T,108,219,-37,T108_2024_503,,
503,2024,T,108,219,-39,T108_2024_503,,
503,2024,T,108,216.84,-39,T108_2024_503,,
503,2024,T,108,216.84,-39,T108_2024_503,,
503,2024,T,108,215,-38,T108_2024_503,,
503,2024,T,108,215,-35,T108_2024_503,,
503,2024,T,108,216,-35,T108_2024_503,,
504,2024,T,109,216,-26,T109_2024_504,,
504,2024,T,109,220,-26,T109_2024_504,,
504,2024,T,109,220,-30,T109_2024_504,,
504,2024,T,109,223,-30,T109_2024_504,,
504,2024,T,109,223,-33,T109_2024_504,,
504,2024,T,109,216,-33,T109_2024_504,,
505,2024,T,104,190,-53,T104_2024_505,,
505,2024,T,104,194,-53,T104_2024_505,,
505,2024,T,104,194,-56,T104_2024_505,,
505,2024,T,104,190,-56,T104_2024_505,,
506,2024,T,107,212,-38,T107_2024_506,,
506,2024,T,107,216,-38,T107_2024_506,,
506,2024,T,107,216,-39,T107_2024_506,,
506,2024,T,107,221,-39,T107_2024_506,,
506,2024,T,107,221,-42,T107_2024_506,,
506,2024,T,107,216,-42,T107_2024_506,,
506,2024,T,107,216,-40,T107_2024_506,,
506,2024,T,107,212,-40,T107_2024_506,,
507,2024,T,105,206,-27,T105_2024_507,,
507,2024,T,105,209,-27,T105_2024_507,,
507,2024,T,105,209,-29,T105_2024_507,,
507,2024,T,105,211,-29,T105_2024_507,,
507,2024,T,105,211,-35,T105_2024_507,,
507,2024,T,105,208,-35,T105_2024_507,,
507,2024,T,105,208,-34,T105_2024_507,,
507,2024,T,105,205,-34,T105_2024_507,,
507,2024,T,105,205,-32,T105_2024_507,,
507,2024,T,105,208,-32,T105_2024_507,,
507,2024,T,105,208,-30,T105_2024_507,,
507,2024,T,105,206,-30,T105_2024_507,,
508,2024,T,26,170,-64,T26_2024_508,,
508,2024,T,26,174,-64,T26_2024_508,,
508,2024,T,26,174,-68,T26_2024_508,,
508,2024,T,26,170,-68,T26_2024_508,,
509,2024,T,106,211,-29,T106_2024_509,,
509,2024,T,106,214,-29,T106_2024_509,,
509,2024,T,106,214,-30,T106_2024_509,,
509,2024,T,106,216,-30,T106_2024_509,,
509,2024,T,106,216,-35,T106_2024_509,,
509,2024,T,106,212,-35,T106_2024_509,,
509,2024,T,106,212,-39,T106_2024_509,,
509,2024,T,106,211,-39,T106_2024_509,,
509,2024,T,106,211,-33,T106_2024_509,,
509,2024,T,106,213,-33,T106_2024_509,,
509,2024,T,106,213,-32,T106_2024_509,,
509,2024,T,106,211,-32,T106_2024_509,,
510,1993,CA,36,-2,0,CA36_1993_510,,
510,1993,CA,36,-2,7,CA36_1993_510,,
510,1993,CA,36,1,7,CA36_1993_510,,
510,1993,CA,36,1,0,CA36_1993_510,,
511,1994,CA,36,-2,0,CA36_1994_511,,
511,1994,CA,36,-2,7,CA36_1994_511,,
511,1994,CA,36,1,7,CA36_1994_511,,
511,1994,CA,36,1,0,CA36_1994_511,,
512,2002,T,28 North,192,-80,T28_North_2002_512,,
512,2002,T,28 North,194,-80,T28_North_2002_512,,
512,2002,T,28 North,194,-81,T28_North_2002_512,,
512,2002,T,28 North,196,-81,T28_North_2002_512,,
512,2002,T,28 North,196,-82,T28_North_2002_512,,
512,2002,T,28 North,194,-82,T28_North_2002_512,,
512,2002,T,28 North,194,-85,T28_North_2002_512,,
512,2002,T,28 North,192,-85,T28_North_2002_512,,
513,2003,CA,50,-10,8,CA50_2003_513,,
513,2003,CA,50,-16,8,CA50_2003_513,,
513,2003,CA,50,-16,14,CA50_2003_513,,
513,2003,CA,50,-10,14,CA50_2003_513,,
514,2003,CA,51,-33,60,CA51_2003_514,,
514,2003,CA,51,-30,60,CA51_2003_514,,
514,2003,CA,51,-30,57,CA51_2003_514,,
514,2003,CA,51,-33,57,CA51_2003_514,,
514,2003,CA,51,-33,53,CA51_2003_514,,
514,2003,CA,51,-35,53,CA51_2003_514,,
514,2003,CA,51,-35,55,CA51_2003_514,,
514,2003,CA,51,-33,55,CA51_2003_514,,
514,2003,CA,51,-43,49,CA51_2003_514,,
514,2003,CA,51,-45,49,CA51_2003_514,,
514,2003,CA,51,-45,51,CA51_2003_514,,
514,2003,CA,51,-43,51,CA51_2003_514,,
515,2003,CA,52,130,41,CA52_2003_515,,
515,2003,CA,52,133,41,CA52_2003_515,,
515,2003,CA,52,133,38,CA52_2003_515,,
515,2003,CA,52,130,38,CA52_2003_515,,
516,2003,CA,53,-27,11,CA53_2003_516,,
516,2003,CA,53,-30,11,CA53_2003_516,,
516,2003,CA,53,-30,14,CA53_2003_516,,
516,2003,CA,53,-27,14,CA53_2003_516,,
517,2003,CD,10,284,-278,CD10_2003_517,,
517,2003,CD,10,287,-278,CD10_2003_517,,
517,2003,CD,10,287,-282,CD10_2003_517,,
517,2003,CD,10,284,-282,CD10_2003_517,,
518,2003,CD,11,285,-266,CD11_2003_518,,
518,2003,CD,11,288,-266,CD11_2003_518,,
518,2003,CD,11,288,-268,CD11_2003_518,,
518,2003,CD,11,285,-268,CD11_2003_518,,
519,2003,TNF,2,174,74,TNF2_2003_519,,
519,2003,TNF,2,176,74,TNF2_2003_519,,
519,2003,TNF,2,176,76,TNF2_2003_519,,
519,2003,TNF,2,174,76,TNF2_2003_519,,
520,2002,T,26,185,-54,T26_2002_520,CED I,
520,2002,T,26,188,-54,T26_2002_520,CED I,
520,2002,T,26,188,-56.5,T26_2002_520,CED I,
520,2002,T,26,185,-55.4,T26_2002_520,CED I,
521,2003,T,26,184.5,-48.29,T26_2003_521,CED I,
521,2003,T,26,188,-47.9,T26_2003_521,CED I,
521,2003,T,26,188,-49.7,T26_2003_521,CED I,
521,2003,T,26,188,-52.11,T26_2003_521,CED I,
521,2003,T,26,188,-53.66,T26_2003_521,CED I,
521,2003,T,26,188,-56.1,T26_2003_521,CED I,
521,2003,T,26,184.5,-55.22,T26_2003_521,CED I,
521,2003,T,26,184.5,-53.7,T26_2003_521,CED I,
521,2003,T,26,184.5,-52,T26_2003_521,CED I,
521,2003,T,26,184.5,-49.74,T26_2003_521,CED I,
522,1989,T,26,183.1059,-57.2463,T26_1989_522,NM II,
522,1989,T,26,189.749,-59.453,T26_1989_522,NM II,
522,1989,T,26,189.119,-61.351,T26_1989_522,NM II,
522,1989,T,26,182.476,-59.144,T26_1989_522,NM II,
522,1989,T,26,199.236,-59.443,T26_1989_522,MW V,
522,1989,T,26,203.981,-61.019,T26_1989_522,MW V,
522,1989,T,26,203.035,-63.866,T26_1989_522,MW V,
522,1989,T,26,201.137,-63.235,T26_1989_522,MW V,
522,1989,T,26,201.453,-62.286,T26_1989_522,MW V,
522,1989,T,26,200.504,-61.971,T26_1989_522,MW V,
522,1989,T,26,200.819,-61.022,T26_1989_522,MW V,
522,1989,T,26,198.921,-60.392,T26_1989_522,MW V,
523,2004,T,32,167,-58.5,T32_2004_523,,
523,2004,T,32,170,-58.5,T32_2004_523,,
523,2004,T,32,170,-60.5,T32_2004_523,,
523,2004,T,32,167,-60.5,T32_2004_523,,
524,2002,T,28 South 1,193,-88,T28_South_1_2002_524,,
524,2002,T,28 South 1,198,-88,T28_South_1_2002_524,,
524,2002,T,28 South 1,198,-91,T28_South_1_2002_524,,
524,2002,T,28 South 1,193,-91,T28_South_1_2002_524,,
525,2003,T,28 South 1,192,-88,T28_South_1_2003_525,,
525,2003,T,28 South 1,198,-88,T28_South_1_2003_525,,
525,2003,T,28 South 1,198,-91,T28_South_1_2003_525,,
525,2003,T,28 South 1,192,-91,T28_South_1_2003_525,,
