"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Early BCE/CE","Late BCE/CE","Item Category","icon","Thumbnail","Published Date","Updated Date"
"1967, ID:17","http://opencontext.org/subjects/8c7f1700-d3b1-408f-0bb7-d10b775f2b2e","https://n2t.net/ark:/28722/k2dv1hp8c","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1Q","https://opencontext.org/subjects/b07a6914-b5a7-46a6-02cb-a5ff966fa70d","43.15339164848448","11.40154564209777","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:29Z"
"1966, ID:8","http://opencontext.org/subjects/9a9af766-1cad-496e-4959-292e0b0f410c","https://n2t.net/ark:/28722/k2tx3975s","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1H","https://opencontext.org/subjects/4c4fa322-b496-4e3f-7d21-55599f5c499d","43.1560878755","11.400224209","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:23Z"
"1968, ID:37","http://opencontext.org/subjects/e5e80bd3-81e5-4215-29e8-602d59a2b8d8","https://n2t.net/ark:/28722/k2fx7804v","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1AK","https://opencontext.org/subjects/ffb55f1a-087c-4f74-abe7-bab4e21fa5e8","43.15337196769188","11.402090586679387","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:34Z"
"1970, ID:469","http://opencontext.org/subjects/034aa229-42a6-4b45-287e-e5c409981cf9","https://n2t.net/ark:/28722/k28c9w51s","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Agger","Agger 9C","https://opencontext.org/subjects/3b1bd401-f3f4-4e24-43dd-97c3faff25f0","43.15312247084326","11.401250210051067","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:50Z"
"1967, ID:44","http://opencontext.org/subjects/6f340337-95b3-48e1-d09b-d5d7ff9700e0","https://n2t.net/ark:/28722/k2xk84s1b","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 5A","https://opencontext.org/subjects/fb4a8c45-3d72-488f-1730-dcb1e2c337da","43.153330396027165","11.401411825403482","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:32Z"
"1968, ID:50","http://opencontext.org/subjects/fdd41cef-bce8-4ef1-53aa-a702f71d081e","https://n2t.net/ark:/28722/k2td9s924","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 6B","https://opencontext.org/subjects/5e46e338-5bab-480b-a7c1-2a8492abae5d","43.15289845440036","11.40135269514307","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:35Z"
"1979, ID:244","http://opencontext.org/subjects/9054684c-c14f-4404-b9f2-9a4fc3082af1","https://n2t.net/ark:/28722/k2474bs64","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate D","Civitate D 1","https://opencontext.org/subjects/7be22e11-83d7-43bb-d9b6-634bd749cfb3","43.15301254364422","11.402214834925351","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:02Z"
"1967, ID:33","http://opencontext.org/subjects/a03e5ea3-cc6f-4bae-3fa0-d7e8931adcf5","https://n2t.net/ark:/28722/k2f18xg5w","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1AG","https://opencontext.org/subjects/1ae0ef0d-9568-41c7-1627-6a2687192447","43.15320908788955","11.40200319551444","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:31Z"
"1966, ID:6","http://opencontext.org/subjects/c03933df-64f7-4c78-75a3-980b41cb53d8","https://n2t.net/ark:/28722/k29z94d10","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1F","https://opencontext.org/subjects/5c0cc283-12c9-4c3f-485d-1677bed2ab29","43.15348998563784","11.40167800639458","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:23Z"
"1966, ID:1","http://opencontext.org/subjects/e947308a-5f9a-41dd-e98a-d63bea1ce1d9","https://n2t.net/ark:/28722/k21g0nw3q","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1A","https://opencontext.org/subjects/eaca3da2-126a-4313-e854-beca3e9aa4e1","43.15345336556426","11.401598689185317","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:22Z"
"1967, ID:28","http://opencontext.org/subjects/fe6761c0-9514-48e9-ceab-d8d7cd0a44f8","https://n2t.net/ark:/28722/k2d21wk8n","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1AB","https://opencontext.org/subjects/0545a920-b145-4b43-e1b1-11fcae7fd303","43.15329972275914","11.402034430340258","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:30Z"
"1979, ID:245","http://opencontext.org/subjects/0bba0905-bc1b-4c0f-751b-09b3ba87a221","https://n2t.net/ark:/28722/k2hd7st86","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate D","Civitate D 2","https://opencontext.org/subjects/f97f432f-96eb-4719-801f-b24acaf85177","43.15301254364422","11.402214834925351","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:02Z"
"1967, ID:34","http://opencontext.org/subjects/1e07d087-de44-4b52-0c69-21481b1e6816","https://n2t.net/ark:/28722/k2t72ch2g","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1AH","https://opencontext.org/subjects/c82fd429-2ccc-43fa-658e-cef3db15ae22","43.15325760228077","11.401838023279169","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:31Z"
"1967, ID:27","http://opencontext.org/subjects/865868e6-b3f9-43d4-1eaf-b2fa1008c3a7","https://n2t.net/ark:/28722/k20r9r52x","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1AA","https://opencontext.org/subjects/17531f26-8a53-4147-7b2e-d6c5341796af","43.15330796179002","11.401867000458747","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:30Z"
"1967, ID:23","http://opencontext.org/subjects/0d9788f5-d6fb-425c-d87e-252d6a1d2f55","https://n2t.net/ark:/28722/k23j3f25w","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1W","https://opencontext.org/subjects/1b494957-5b7a-49ae-74b0-285f4600b017","43.15333956132467","11.401890178744273","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:30Z"
"1967, ID:25","http://opencontext.org/subjects/59109adc-4ddb-4223-0ba1-e0c5593a20f7","https://n2t.net/ark:/28722/k2gt5kh1c","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1Y","https://opencontext.org/subjects/a105ec09-1b78-4cda-578a-95f434b45d13","43.15332103809515","11.40181640693755","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:30Z"
"1967, ID:22","http://opencontext.org/subjects/9020295d-29de-4709-1657-f077c4c2057e","https://n2t.net/ark:/28722/k2v40q11c","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1V","https://opencontext.org/subjects/790693b9-2569-4b5d-3cc8-6f8858ffb78b","43.15336677468587","11.402000014811813","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:29Z"
"1967, ID:16","http://opencontext.org/subjects/b19c4f26-ed8c-46bf-0a9a-2565484c9ed6","https://n2t.net/ark:/28722/k2930sw4j","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1P","https://opencontext.org/subjects/8370d6e3-b764-4696-bb96-7735e7fd66b8","43.15334998927742","11.401628684388097","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:29Z"
"1967, ID:46","http://opencontext.org/subjects/bac52ed6-040a-4e6b-95cf-3fe40592a951","https://n2t.net/ark:/28722/k2639k703","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 5C","https://opencontext.org/subjects/2f803c4a-1b17-4cbb-7576-0a0acfac0e36","43.15325435855196","11.401373427684561","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:32Z"
"1967, ID:32","http://opencontext.org/subjects/1f380c32-eda5-4f74-59cf-05bc44055468","https://n2t.net/ark:/28722/k29886p4k","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1AF","https://opencontext.org/subjects/7381e5a8-99a2-4142-70bf-d67be0e9d187","43.15331883585773","11.401633139611087","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:31Z"
"1967, ID:29","http://opencontext.org/subjects/4595251b-b67a-4132-443b-0000e2044c85","https://n2t.net/ark:/28722/k2ht2md04","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1AC","https://opencontext.org/subjects/ee9b4d0f-f866-4a31-34c0-221013025c82","43.15329413105181","11.40190635445459","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:30Z"
"1967, ID:36","http://opencontext.org/subjects/f17d401c-a890-49b3-972f-c516da9dfc8d","https://n2t.net/ark:/28722/k2b857k1c","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1AJ","https://opencontext.org/subjects/1b67452b-cf52-4eaa-69dc-8bd11149f653","43.15321783441741","11.402012675889942","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:32Z"
"1980, ID:410","http://opencontext.org/subjects/2a7e14cd-9457-4d35-faa7-d018830429c0","https://n2t.net/ark:/28722/k2gf0rx71","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 19","https://opencontext.org/subjects/2c8ea052-ea7e-4eef-c09e-15b4aa761fa0","43.153909673446","11.402903659527","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:04Z"
"1978, ID:422","http://opencontext.org/subjects/e69cd898-32ec-4092-ef4c-96bcf763072f","https://n2t.net/ark:/28722/k2tq5wg07","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 19","https://opencontext.org/subjects/2c8ea052-ea7e-4eef-c09e-15b4aa761fa0","43.153909673446","11.402903659527","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:01Z"
"1967, ID:13","http://opencontext.org/subjects/00fabcf8-a821-4934-9a17-0c23dc2106b4","https://n2t.net/ark:/28722/k2cv4gs7n","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1M","https://opencontext.org/subjects/d5783801-10ea-4902-0e08-bb5a604a1db1","43.15335749364673","11.401737837393014","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:28Z"
"1968, ID:465","http://opencontext.org/subjects/403cdcf6-c5cf-4fc2-c66c-075f99ea91ad","https://n2t.net/ark:/28722/k2000418k","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Agger","Agger 2B","https://opencontext.org/subjects/045d28f9-5723-4094-2037-1565e2a1c864","43.15342140929617","11.401383021181651","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:40Z"
"1967, ID:24","http://opencontext.org/subjects/8fec1f08-b91f-4f02-3065-42c80dfa828c","https://n2t.net/ark:/28722/k2zs2qf2g","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1X","https://opencontext.org/subjects/2b7d0994-0b03-457f-2985-e7a58b3899a6","43.15334983768478","11.401930354262742","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:30Z"
"1966, ID:3","http://opencontext.org/subjects/938bca2c-161d-4dc5-130b-c54c98ec8f82","https://n2t.net/ark:/28722/k2jd4tq8f","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1C","https://opencontext.org/subjects/382c7494-c6fd-43cb-81ac-8cf1c5fb5648","43.153428402398546","11.4016352028799","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:23Z"
"1966, ID:149","http://opencontext.org/subjects/7c556426-f498-47d0-f5bd-e2cdfcede073","https://n2t.net/ark:/28722/k23j3f24d","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 1","https://opencontext.org/subjects/21fb0f16-5ea7-49a6-6407-9c109f19d590","43.15330730785","11.401757153598","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:24Z"
"1994, ID:396","http://opencontext.org/subjects/e7ebfd60-e0a5-4962-6a7f-a218b9a02168","https://n2t.net/ark:/28722/k2xg9kc3n","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 36","https://opencontext.org/subjects/c388d8db-69cb-498e-6159-5dc0d6b33b44","43.15346031189","11.399638748169","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:18Z"
"1979, ID:418","http://opencontext.org/subjects/1f812a7e-06d1-470f-c6e4-6dfd82e0e866","https://n2t.net/ark:/28722/k2t72ch0h","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Agger","Agger 11 Extension","https://opencontext.org/subjects/c5fc0996-5cda-4aaf-5def-3c6c1582705e","43.152581078666","11.401897157942","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:03Z"
"1978, ID:383","http://opencontext.org/subjects/d662b9f4-b0a3-4418-ee3e-ee360430ca74","https://n2t.net/ark:/28722/k20867683","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 17","https://opencontext.org/subjects/87ec8abc-82e3-43b0-e451-9c388bf98524","43.154115710669","11.402470012033","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:01Z"
"1967, ID:514","http://opencontext.org/subjects/10bfdd6b-7bd6-4714-f81f-2d7e52d243d6","https://n2t.net/ark:/28722/k23f4qp7k","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1H","https://opencontext.org/subjects/4c4fa322-b496-4e3f-7d21-55599f5c499d","43.153512615085475","11.401452254978386","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:33Z"
"1969, ID:187","http://opencontext.org/subjects/8e2a69f9-6f5a-40e7-6b64-481e67b1402b","https://n2t.net/ark:/28722/k2j38qj6d","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 24","https://opencontext.org/subjects/7f7545d4-f5d1-4af6-ce89-eeb5c02f7419","43.152894210815","11.401761245728","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:44Z"
"1968, ID:224","http://opencontext.org/subjects/137686a5-baf3-466d-4675-790c883053b5","https://n2t.net/ark:/28722/k2mk6991k","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate B","Civitate B 15","https://opencontext.org/subjects/aded9537-2653-462e-ccfc-98a481886dba","43.152317255282","11.399201496398","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:39Z"
"1985, ID:143","http://opencontext.org/subjects/f84a0195-3739-4e20-dbc5-e6ab4c7828b4","https://n2t.net/ark:/28722/k21n82n8q","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 27","https://opencontext.org/subjects/a004469d-dcd9-4219-425d-07e87490e01c","43.151919742546","11.40295171834","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:07Z"
"1970, ID:61","http://opencontext.org/subjects/66364248-e606-4dea-df72-50b2d22d5b0c","https://n2t.net/ark:/28722/k2x925k6f","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 11","https://opencontext.org/subjects/14f4a481-4b07-4c7c-1f8c-f3c2c45b8e24","43.152609876758","11.402819672617","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:47Z"
"1988, ID:196","http://opencontext.org/subjects/1112d05d-7d69-49ca-5f48-a2661cfc1abf","https://n2t.net/ark:/28722/k2086767m","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 32","https://opencontext.org/subjects/45925a7f-9792-4a40-380d-0239cdc36c12","43.153556055504","11.40012431958","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:09Z"
"1970, ID:63","http://opencontext.org/subjects/f6b51179-7b98-41a8-06bf-59d1eb74b7bc","https://n2t.net/ark:/28722/k2k35rf6n","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 13","https://opencontext.org/subjects/0024c91a-5d02-4467-6849-163150536722","43.152609876758","11.402819672617","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:48Z"
"1996, ID:235","http://opencontext.org/subjects/c4449e3c-5ca2-4f24-ed9d-ad28aa10ce41","https://n2t.net/ark:/28722/k26h4hr64","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate B","Civitate B 30","https://opencontext.org/subjects/28b22fa1-7499-479f-1257-49a04bb2b7b7","43.152317255282","11.399201496398","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:18Z"
"1988, ID:231","http://opencontext.org/subjects/37738ca9-1d96-4396-efe8-625129736d23","https://n2t.net/ark:/28722/k2f18xg2f","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate B","Civitate B 22","https://opencontext.org/subjects/2be2b057-c914-40d5-9103-3cf7519c962b","43.152317255282","11.399201496398","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:09Z"
"1970, ID:441","http://opencontext.org/subjects/ece4a351-2e5e-443a-8cbb-aa2b130f1d52","https://n2t.net/ark:/28722/k2th8gn9x","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro Rectangle","Tesoro Rectangle 12","https://opencontext.org/subjects/07a9f589-86a0-4297-95d1-e6565c93ba14","43.153191321237","11.402040100098","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:50Z"
"1968, ID:377","http://opencontext.org/subjects/514fad69-8d83-43e2-5114-310e9aad52d2","https://n2t.net/ark:/28722/k2ht2mc91","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 1 Test 7","https://opencontext.org/subjects/dcfc4169-4807-4be2-8212-1277affec6f7","43.152609876758","11.402819672617","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:39Z"
"1991, ID:206","http://opencontext.org/subjects/dcb078ff-b4bc-4ce0-7467-a497b31b9e39","https://n2t.net/ark:/28722/k2nz84r35","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 36","https://opencontext.org/subjects/c388d8db-69cb-498e-6159-5dc0d6b33b44","43.15346031189","11.399638748169","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:14Z"
"1990, ID:203","http://opencontext.org/subjects/4b4a3281-8992-466b-576c-908df62e72ac","https://n2t.net/ark:/28722/k2wh2jg3z","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate A","Civitate A 33 Extension","https://opencontext.org/subjects/aa4d7f6e-007b-47da-0e98-d0e1afb31541","43.154099400838","11.398989232381","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:12Z"
"1988, ID:229","http://opencontext.org/subjects/5c1d058d-2d7e-4198-ecf0-96b0676662f5","https://n2t.net/ark:/28722/k2x34rt0d","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate B","Civitate B 20","https://opencontext.org/subjects/7e2e5fdc-8617-4dbf-5e26-5db076733a55","43.152317255282","11.399201496398","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:09Z"
"1990, ID:233","http://opencontext.org/subjects/fd8d7a1b-9119-4a3d-bc57-8024adeb2b4d","https://n2t.net/ark:/28722/k2z31sq2m","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Civitate B","Civitate B 25","https://opencontext.org/subjects/c7fc7d5e-14bf-49ab-d24a-68b7bdf167e5","43.152317255282","11.399201496398","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:13Z"
"1980, ID:409","http://opencontext.org/subjects/2eca9b53-3260-4103-0c4d-2c8842a1d49c","https://n2t.net/ark:/28722/k2df6q450","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 18","https://opencontext.org/subjects/8278e5d0-37ee-493b-8c3f-d2b82e469e98","43.154011395837","11.402685903368","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:49:04Z"
"1970, ID:440","http://opencontext.org/subjects/86ae8e4c-fd6f-4d5a-8402-1cfe1fff039d","https://n2t.net/ark:/28722/k2mp50p4w","Murlo","https://opencontext.org/projects/df043419-f23b-41da-7e4d-ee52af22f92f","Europe","Italy","Poggio Civitate","Tesoro","Tesoro 2","https://opencontext.org/subjects/ce6776d3-567b-4ce8-90bb-ba3421985927","43.153007888794","11.402309036255","-700","-535","Excavation Unit","https://opencontext.org/static/oc/icons-v2/oc-context-icon.svg","","2012-12-28T00:00:00Z","2025-04-05T15:48:50Z"
